Interval start,Packet Sizes
18.549,0
18.55,0
18.551,0
18.552,0
18.553,0
18.554,0
18.555,0
18.556,0
18.557,0
18.558,0
18.559,0
18.56,0
18.561,0
18.562,0
18.563,0
18.564,0
18.565,0
18.566,0
18.567,0
18.568,0
18.569,0
18.57,0
18.571,0
18.572,0
18.573,0
18.574,0
18.575,0
18.576,0
18.577,0
18.578,0
18.579,0
18.58,0
18.581,0
18.582,0
18.583,0
18.584,0
18.585,0
18.586,0
18.587,0
18.588,0
18.589,0
18.59,0
18.591,0
18.592,0
18.593,0
18.594,80000
18.595,114464
18.596,0
18.597,0
18.598,0
18.599,0
18.6,0
18.601,23488
18.602,0
18.603,0
18.604,0
18.605,0
18.606,8712
