Interval start,Packet Sizes
8.745,26696
8.746,0
8.747,0
8.748,0
8.749,0
8.75,0
8.751,0
8.752,0
8.753,0
8.754,0
8.755,0
8.756,0
8.757,0
8.758,1800
8.759,0
8.76,0
8.761,0
8.762,0
8.763,0
8.764,0
8.765,0
8.766,0
8.767,0
8.768,0
8.769,0
8.77,0
8.771,0
8.772,0
8.773,0
8.774,0
8.775,0
8.776,0
8.777,0
8.778,0
8.779,0
8.78,0
8.781,0
8.782,0
8.783,0
8.784,0
8.785,0
8.786,0
8.787,0
8.788,0
8.789,0
8.79,0
8.791,0
8.792,0
8.793,0
8.794,0
8.795,0
8.796,0
8.797,0
8.798,0
8.799,0
8.8,0
8.801,0
8.802,0
8.803,0
8.804,0
8.805,0
8.806,0
8.807,0
8.808,0
8.809,0
8.81,0
8.811,0
8.812,0
8.813,0
8.814,0
8.815,0
8.816,0
8.817,0
8.818,0
8.819,0
8.82,0
8.821,0
8.822,0
8.823,0
8.824,0
8.825,0
8.826,0
8.827,0
8.828,0
8.829,0
8.83,0
8.831,0
8.832,0
8.833,0
8.834,7504
8.835,0
8.836,0
8.837,0
8.838,0
8.839,0
8.84,0
8.841,0
8.842,0
8.843,0
8.844,0
8.845,0
8.846,0
8.847,0
8.848,0
8.849,0
8.85,0
8.851,0
8.852,0
8.853,0
8.854,0
8.855,0
8.856,0
8.857,0
8.858,0
8.859,0
8.86,0
8.861,0
8.862,0
8.863,0
8.864,0
8.865,0
8.866,0
8.867,0
8.868,0
8.869,0
8.87,0
8.871,0
8.872,0
8.873,0
8.874,0
8.875,0
8.876,0
8.877,0
8.878,0
8.879,0
8.88,0
8.881,0
8.882,0
8.883,0
8.884,0
8.885,0
8.886,0
8.887,0
8.888,0
8.889,0
8.89,0
8.891,0
8.892,0
8.893,0
8.894,0
8.895,0
8.896,0
8.897,0
8.898,0
8.899,0
8.9,0
8.901,0
8.902,0
8.903,0
8.904,0
8.905,0
8.906,0
8.907,0
8.908,0
8.909,0
8.91,0
8.911,0
8.912,0
8.913,0
8.914,0
8.915,0
8.916,0
8.917,0
8.918,0
8.919,0
8.92,0
8.921,0
8.922,0
8.923,0
8.924,0
8.925,0
8.926,0
8.927,0
8.928,0
8.929,0
8.93,0
8.931,0
8.932,0
8.933,0
8.934,0
8.935,0
8.936,0
8.937,0
8.938,0
8.939,0
8.94,0
8.941,0
8.942,0
8.943,0
8.944,0
8.945,0
8.946,0
8.947,0
8.948,0
8.949,0
8.95,0
8.951,0
8.952,0
8.953,0
8.954,0
8.955,0
8.956,0
8.957,0
8.958,0
8.959,0
8.96,0
8.961,0
8.962,0
8.963,0
8.964,0
8.965,0
8.966,0
8.967,0
8.968,0
8.969,0
8.97,0
8.971,0
8.972,0
8.973,0
8.974,0
8.975,0
8.976,0
8.977,0
8.978,0
8.979,0
8.98,0
8.981,0
8.982,0
8.983,0
8.984,0
8.985,0
8.986,0
8.987,0
8.988,0
8.989,0
8.99,0
8.991,0
8.992,0
8.993,0
8.994,0
8.995,0
8.996,0
8.997,0
8.998,0
8.999,0
9,0
9.001,0
9.002,0
9.003,0
9.004,0
9.005,0
9.006,0
9.007,0
9.008,0
9.009,0
9.01,0
9.011,0
9.012,0
9.013,0
9.014,0
9.015,0
9.016,0
9.017,0
9.018,0
9.019,0
9.02,0
9.021,0
9.022,0
9.023,0
9.024,0
9.025,0
9.026,0
9.027,0
9.028,0
9.029,0
9.03,0
9.031,0
9.032,0
9.033,0
9.034,0
9.035,0
9.036,0
9.037,0
9.038,0
9.039,0
9.04,0
9.041,0
9.042,0
9.043,0
9.044,0
9.045,0
9.046,0
9.047,0
9.048,0
9.049,0
9.05,0
9.051,0
9.052,0
9.053,0
9.054,0
9.055,0
9.056,0
9.057,0
9.058,0
9.059,0
9.06,0
9.061,0
9.062,0
9.063,0
9.064,0
9.065,0
9.066,0
9.067,0
9.068,0
9.069,0
9.07,0
9.071,0
9.072,0
9.073,0
9.074,0
9.075,0
9.076,0
9.077,0
9.078,0
9.079,0
9.08,0
9.081,0
9.082,0
9.083,0
9.084,0
9.085,0
9.086,0
9.087,0
9.088,0
9.089,0
9.09,0
9.091,0
9.092,0
9.093,0
9.094,0
9.095,0
9.096,0
9.097,0
9.098,0
9.099,0
9.1,0
9.101,0
9.102,0
9.103,0
9.104,0
9.105,0
9.106,0
9.107,0
9.108,0
9.109,0
9.11,0
9.111,0
9.112,0
9.113,0
9.114,0
9.115,0
9.116,0
9.117,0
9.118,0
9.119,0
9.12,0
9.121,0
9.122,0
9.123,0
9.124,0
9.125,0
9.126,0
9.127,0
9.128,0
9.129,0
9.13,0
9.131,0
9.132,0
9.133,0
9.134,0
9.135,0
9.136,0
9.137,0
9.138,0
9.139,0
9.14,0
9.141,0
9.142,0
9.143,0
9.144,0
9.145,0
9.146,0
9.147,0
9.148,0
9.149,2616
9.15,0
9.151,0
9.152,0
9.153,0
9.154,0
9.155,0
9.156,0
9.157,0
9.158,0
9.159,0
9.16,0
9.161,0
9.162,0
9.163,0
9.164,0
9.165,0
9.166,0
9.167,0
9.168,0
9.169,0
9.17,0
9.171,0
9.172,0
9.173,0
9.174,0
9.175,0
9.176,0
9.177,0
9.178,0
9.179,0
9.18,0
9.181,0
9.182,0
9.183,0
9.184,0
9.185,0
9.186,0
9.187,0
9.188,0
9.189,0
9.19,0
9.191,0
9.192,0
9.193,0
9.194,0
9.195,600
9.196,0
9.197,0
9.198,0
9.199,0
9.2,0
9.201,0
9.202,0
9.203,0
9.204,0
9.205,0
9.206,0
9.207,0
9.208,26688
9.209,0
9.21,0
9.211,0
9.212,0
9.213,0
9.214,0
9.215,0
9.216,0
9.217,0
9.218,0
9.219,0
9.22,0
9.221,0
9.222,0
9.223,0
9.224,0
9.225,0
9.226,0
9.227,0
9.228,0
9.229,0
9.23,0
9.231,0
9.232,1800
9.233,0
9.234,0
9.235,0
9.236,0
9.237,0
9.238,0
9.239,0
9.24,0
9.241,0
9.242,0
9.243,0
9.244,0
9.245,0
9.246,0
9.247,0
9.248,0
9.249,0
9.25,0
9.251,0
9.252,0
9.253,0
9.254,0
9.255,0
9.256,0
9.257,0
9.258,0
9.259,0
9.26,0
9.261,0
9.262,0
9.263,0
9.264,0
9.265,0
9.266,0
9.267,0
9.268,0
9.269,0
9.27,0
9.271,0
9.272,0
9.273,0
9.274,0
9.275,0
9.276,0
9.277,0
9.278,0
9.279,0
9.28,0
9.281,0
9.282,0
9.283,0
9.284,0
9.285,0
9.286,0
9.287,0
9.288,0
9.289,0
9.29,0
9.291,0
9.292,0
9.293,0
9.294,0
9.295,0
9.296,0
9.297,7504
9.298,0
9.299,0
9.3,0
9.301,0
9.302,0
9.303,0
9.304,0
9.305,0
9.306,0
9.307,0
9.308,0
9.309,0
9.31,0
9.311,0
9.312,0
9.313,0
9.314,0
9.315,0
9.316,0
9.317,0
9.318,0
9.319,0
9.32,0
9.321,0
9.322,0
9.323,0
9.324,0
9.325,0
9.326,0
9.327,0
9.328,0
9.329,0
9.33,0
9.331,0
9.332,2424
9.333,0
9.334,0
9.335,0
9.336,0
9.337,0
9.338,0
9.339,0
9.34,0
9.341,0
9.342,0
9.343,0
9.344,0
9.345,0
9.346,0
9.347,0
9.348,0
9.349,0
9.35,0
9.351,0
9.352,0
9.353,0
9.354,0
9.355,0
9.356,0
9.357,0
9.358,0
9.359,0
9.36,0
9.361,0
9.362,0
9.363,0
9.364,0
9.365,0
9.366,0
9.367,0
9.368,0
9.369,0
9.37,0
9.371,0
9.372,0
9.373,0
9.374,0
9.375,0
9.376,0
9.377,0
9.378,0
9.379,0
9.38,0
9.381,0
9.382,0
9.383,0
9.384,0
9.385,0
9.386,0
9.387,0
9.388,0
9.389,0
9.39,0
9.391,0
9.392,0
9.393,0
9.394,0
9.395,0
9.396,0
9.397,0
9.398,26320
9.399,0
9.4,0
9.401,0
9.402,0
9.403,0
9.404,0
9.405,0
9.406,0
9.407,0
9.408,0
9.409,0
9.41,0
9.411,0
9.412,0
9.413,1800
9.414,0
9.415,0
9.416,0
9.417,0
9.418,0
9.419,0
9.42,0
9.421,0
9.422,0
9.423,0
9.424,0
9.425,0
9.426,0
9.427,0
9.428,0
9.429,0
9.43,0
9.431,0
9.432,0
9.433,0
9.434,0
9.435,0
9.436,0
9.437,0
9.438,0
9.439,0
9.44,0
9.441,0
9.442,0
9.443,0
9.444,0
9.445,0
9.446,0
9.447,0
9.448,0
9.449,0
9.45,0
9.451,0
9.452,0
9.453,0
9.454,0
9.455,0
9.456,0
9.457,0
9.458,0
9.459,0
9.46,0
9.461,0
9.462,0
9.463,0
9.464,0
9.465,0
9.466,0
9.467,0
9.468,0
9.469,0
9.47,0
9.471,0
9.472,0
9.473,0
9.474,0
9.475,0
9.476,0
9.477,0
9.478,0
9.479,0
9.48,0
9.481,0
9.482,0
9.483,0
9.484,0
9.485,7504
