Interval start,Packet Sizes
16.249,0
16.25,0
16.251,0
16.252,0
16.253,0
16.254,0
16.255,0
16.256,0
16.257,0
16.258,0
16.259,0
16.26,15888
16.261,0
16.262,0
16.263,0
16.264,0
16.265,0
16.266,0
16.267,0
16.268,0
16.269,0
16.27,0
16.271,0
16.272,0
16.273,0
16.274,0
16.275,0
16.276,15888
16.277,0
16.278,0
16.279,0
16.28,0
16.281,0
16.282,0
16.283,0
16.284,0
16.285,0
16.286,0
16.287,0
16.288,0
16.289,0
16.29,0
16.291,0
16.292,0
16.293,0
16.294,0
16.295,15888
16.296,0
16.297,0
16.298,0
16.299,0
16.3,0
16.301,0
16.302,0
16.303,0
16.304,0
16.305,0
16.306,0
16.307,0
16.308,0
16.309,0
16.31,0
16.311,0
16.312,15888
16.313,0
16.314,0
16.315,0
16.316,0
16.317,0
16.318,0
16.319,0
16.32,0
16.321,0
16.322,0
16.323,0
16.324,0
16.325,0
16.326,0
16.327,0
16.328,0
16.329,0
16.33,15888
16.331,0
16.332,0
16.333,0
16.334,0
16.335,0
16.336,0
16.337,0
16.338,0
16.339,0
16.34,0
16.341,0
16.342,0
16.343,0
16.344,0
16.345,0
16.346,0
16.347,0
16.348,15888
16.349,0
16.35,0
16.351,0
16.352,0
16.353,0
16.354,0
16.355,0
16.356,0
16.357,0
16.358,0
16.359,0
16.36,0
16.361,0
16.362,0
16.363,0
16.364,0
16.365,0
16.366,0
16.367,15888
16.368,0
16.369,0
16.37,0
16.371,0
16.372,0
16.373,0
16.374,0
16.375,0
16.376,0
16.377,0
16.378,0
16.379,0
16.38,0
16.381,0
16.382,0
16.383,0
16.384,0
16.385,15888
16.386,0
16.387,0
16.388,0
16.389,0
16.39,0
16.391,0
16.392,0
16.393,0
16.394,0
16.395,0
16.396,0
16.397,0
16.398,0
16.399,0
16.4,0
16.401,0
16.402,0
16.403,15888
16.404,0
16.405,0
16.406,0
16.407,0
16.408,0
16.409,0
16.41,0
16.411,0
16.412,0
16.413,0
16.414,0
16.415,0
16.416,0
16.417,0
16.418,0
16.419,0
16.42,0
16.421,0
16.422,15888
16.423,0
16.424,0
16.425,0
16.426,0
16.427,0
16.428,0
16.429,0
16.43,0
16.431,0
16.432,0
16.433,0
16.434,0
16.435,0
16.436,0
16.437,0
16.438,0
16.439,0
16.44,15888
16.441,0
16.442,0
16.443,0
16.444,0
16.445,0
16.446,0
16.447,0
16.448,0
16.449,0
16.45,0
16.451,0
16.452,0
16.453,0
16.454,0
16.455,0
16.456,0
16.457,0
16.458,15888
16.459,0
16.46,0
16.461,0
16.462,0
16.463,0
16.464,0
16.465,0
16.466,0
16.467,0
16.468,0
16.469,0
16.47,0
16.471,0
16.472,0
16.473,0
16.474,0
16.475,0
16.476,15888
16.477,0
16.478,0
16.479,0
16.48,0
16.481,0
16.482,0
16.483,0
16.484,0
16.485,0
16.486,0
16.487,0
16.488,0
16.489,0
16.49,0
16.491,0
16.492,0
16.493,0
16.494,15888
16.495,0
16.496,0
16.497,0
16.498,0
16.499,0
16.5,0
16.501,0
16.502,0
16.503,0
16.504,0
16.505,0
16.506,0
16.507,0
16.508,0
16.509,0
16.51,0
16.511,0
16.512,0
16.513,15888
16.514,0
16.515,0
16.516,0
16.517,0
16.518,0
16.519,0
16.52,0
16.521,0
16.522,0
16.523,0
16.524,0
16.525,0
16.526,0
16.527,0
16.528,0
16.529,15888
16.53,0
16.531,0
16.532,0
16.533,0
16.534,0
16.535,0
16.536,0
16.537,0
16.538,0
16.539,0
16.54,0
16.541,0
16.542,0
16.543,0
16.544,0
16.545,0
16.546,0
16.547,0
16.548,15888
16.549,0
16.55,0
16.551,0
16.552,0
16.553,0
16.554,0
16.555,0
16.556,0
16.557,0
16.558,0
16.559,0
16.56,0
16.561,0
16.562,0
16.563,0
16.564,0
16.565,15888
16.566,0
16.567,0
16.568,0
16.569,0
16.57,0
16.571,0
16.572,0
16.573,0
16.574,0
16.575,0
16.576,0
16.577,0
16.578,0
16.579,0
16.58,0
16.581,0
16.582,0
16.583,0
16.584,15888
16.585,0
16.586,0
16.587,0
16.588,0
16.589,0
16.59,0
16.591,0
16.592,0
16.593,0
16.594,0
16.595,0
16.596,0
16.597,0
16.598,0
16.599,0
16.6,0
16.601,15888
16.602,0
16.603,0
16.604,0
16.605,0
16.606,0
16.607,0
16.608,0
16.609,0
16.61,0
16.611,0
16.612,0
16.613,0
16.614,0
16.615,0
16.616,0
16.617,0
16.618,0
16.619,0
16.62,15888
16.621,0
16.622,0
16.623,0
16.624,0
16.625,0
16.626,0
16.627,0
16.628,0
16.629,0
16.63,0
16.631,0
16.632,0
16.633,0
16.634,0
16.635,0
16.636,0
16.637,0
16.638,15888
16.639,0
16.64,0
16.641,0
16.642,0
16.643,0
16.644,0
16.645,0
16.646,0
16.647,0
16.648,0
16.649,0
16.65,0
16.651,0
16.652,0
16.653,0
16.654,0
16.655,0
16.656,15888
16.657,0
16.658,0
16.659,0
16.66,0
16.661,0
16.662,0
16.663,0
16.664,0
16.665,0
16.666,0
16.667,0
16.668,0
16.669,0
16.67,0
16.671,0
16.672,0
16.673,0
16.674,0
16.675,0
16.676,15888
16.677,0
16.678,0
16.679,0
16.68,0
16.681,0
16.682,0
16.683,0
16.684,0
16.685,0
16.686,0
16.687,0
16.688,0
16.689,0
16.69,0
16.691,0
16.692,0
16.693,0
16.694,15888
16.695,0
16.696,0
16.697,0
16.698,0
16.699,0
16.7,0
16.701,0
16.702,0
16.703,0
16.704,0
16.705,0
16.706,0
16.707,0
16.708,0
16.709,0
16.71,0
16.711,15888
16.712,0
16.713,0
16.714,0
16.715,0
16.716,0
16.717,0
16.718,0
16.719,0
16.72,0
16.721,0
16.722,0
16.723,0
16.724,0
16.725,0
16.726,0
16.727,0
16.728,0
16.729,0
16.73,15888
16.731,0
16.732,0
16.733,0
16.734,0
16.735,0
16.736,0
16.737,0
16.738,0
16.739,0
16.74,0
16.741,0
16.742,0
16.743,0
16.744,0
16.745,0
16.746,0
16.747,0
16.748,15888
16.749,0
16.75,0
16.751,0
16.752,0
16.753,0
16.754,0
16.755,0
16.756,0
16.757,0
16.758,0
16.759,0
16.76,0
16.761,0
16.762,0
16.763,0
16.764,0
16.765,15888
16.766,0
16.767,0
16.768,0
16.769,0
16.77,0
16.771,0
16.772,0
16.773,0
16.774,0
16.775,0
16.776,0
16.777,0
16.778,0
16.779,0
16.78,0
16.781,0
16.782,0
16.783,15888
16.784,0
16.785,0
16.786,0
16.787,0
16.788,0
16.789,0
16.79,0
16.791,0
16.792,0
16.793,0
16.794,0
16.795,0
16.796,0
16.797,0
16.798,0
16.799,0
16.8,0
16.801,0
16.802,15888
16.803,0
16.804,0
16.805,0
16.806,0
16.807,0
16.808,0
16.809,0
16.81,0
16.811,0
16.812,0
16.813,0
16.814,0
16.815,0
16.816,0
16.817,0
16.818,0
16.819,15888
16.82,0
16.821,0
16.822,0
16.823,0
16.824,0
16.825,0
16.826,0
16.827,0
16.828,0
16.829,0
16.83,0
16.831,0
16.832,0
16.833,0
16.834,0
16.835,0
16.836,0
16.837,15888
16.838,0
16.839,0
16.84,0
16.841,0
16.842,0
16.843,0
16.844,0
16.845,0
16.846,0
16.847,0
16.848,0
16.849,0
16.85,0
16.851,0
16.852,0
16.853,0
16.854,0
16.855,15888
16.856,0
16.857,0
16.858,0
16.859,0
16.86,0
16.861,0
16.862,0
16.863,0
16.864,0
16.865,0
16.866,0
16.867,0
16.868,0
16.869,0
16.87,0
16.871,0
16.872,0
16.873,15888
16.874,0
16.875,0
16.876,0
16.877,0
16.878,0
16.879,0
16.88,0
16.881,0
16.882,0
16.883,0
16.884,0
16.885,0
16.886,0
16.887,0
16.888,0
16.889,0
16.89,0
16.891,15888
16.892,0
16.893,0
16.894,0
16.895,0
16.896,0
16.897,0
16.898,0
16.899,0
16.9,0
16.901,0
16.902,0
16.903,0
16.904,0
16.905,0
16.906,0
16.907,0
16.908,15888
16.909,0
16.91,0
16.911,0
16.912,0
16.913,0
16.914,0
16.915,0
16.916,0
16.917,0
16.918,0
16.919,0
16.92,0
16.921,0
16.922,0
16.923,0
16.924,0
16.925,0
16.926,15888
16.927,0
16.928,0
16.929,0
16.93,0
16.931,0
16.932,0
16.933,0
16.934,0
16.935,0
16.936,0
16.937,0
16.938,0
16.939,0
16.94,0
16.941,0
16.942,0
16.943,0
16.944,0
16.945,0
16.946,15888
16.947,0
16.948,0
16.949,0
16.95,0
16.951,0
16.952,0
16.953,0
16.954,0
16.955,0
16.956,0
16.957,0
16.958,0
16.959,0
16.96,0
16.961,0
16.962,0
16.963,0
16.964,15888
16.965,0
16.966,0
16.967,0
16.968,0
16.969,0
16.97,0
16.971,0
16.972,0
16.973,0
16.974,0
16.975,0
16.976,0
16.977,0
16.978,0
16.979,0
16.98,0
16.981,0
16.982,15888
16.983,0
16.984,0
16.985,0
16.986,0
16.987,0
16.988,0
16.989,0
16.99,0
16.991,0
16.992,0
16.993,0
16.994,0
16.995,0
16.996,0
16.997,0
16.998,0
16.999,0
17,0
17.001,15888
17.002,0
17.003,0
17.004,0
17.005,0
17.006,0
17.007,0
17.008,0
17.009,0
17.01,0
17.011,0
17.012,0
17.013,0
17.014,0
17.015,0
17.016,0
17.017,0
17.018,0
17.019,15888
17.02,0
17.021,0
17.022,0
17.023,0
17.024,0
17.025,0
17.026,0
17.027,0
17.028,0
17.029,0
17.03,0
17.031,0
17.032,0
17.033,0
17.034,0
17.035,0
17.036,15888
17.037,0
17.038,0
17.039,0
17.04,0
17.041,0
17.042,0
17.043,0
17.044,0
17.045,0
17.046,0
17.047,0
17.048,0
17.049,0
17.05,0
17.051,0
17.052,0
17.053,0
17.054,0
17.055,15888
17.056,0
17.057,0
17.058,0
17.059,0
17.06,0
17.061,0
17.062,0
17.063,0
17.064,0
17.065,0
17.066,0
17.067,0
17.068,0
17.069,0
17.07,0
17.071,0
17.072,15888
17.073,0
17.074,0
17.075,0
17.076,0
17.077,0
17.078,0
17.079,0
17.08,0
17.081,0
17.082,0
17.083,0
17.084,0
17.085,0
17.086,0
17.087,0
17.088,0
17.089,0
17.09,0
17.091,15888
17.092,0
17.093,0
17.094,0
17.095,0
17.096,0
17.097,0
17.098,0
17.099,0
17.1,0
17.101,0
17.102,0
17.103,0
17.104,0
17.105,0
17.106,0
17.107,0
17.108,0
17.109,15888
17.11,0
17.111,0
17.112,0
17.113,0
17.114,0
17.115,0
17.116,0
17.117,0
17.118,0
17.119,0
17.12,0
17.121,0
17.122,0
17.123,0
17.124,0
17.125,0
17.126,15888
17.127,0
17.128,0
17.129,0
17.13,0
17.131,0
17.132,0
17.133,0
17.134,0
17.135,0
17.136,0
17.137,0
17.138,0
17.139,0
17.14,0
17.141,0
17.142,0
17.143,0
17.144,0
17.145,15888
17.146,0
17.147,0
17.148,0
17.149,0
17.15,0
17.151,0
17.152,0
17.153,0
17.154,0
17.155,0
17.156,0
17.157,0
17.158,0
17.159,0
17.16,0
17.161,0
17.162,0
17.163,15888
17.164,0
17.165,0
17.166,0
17.167,0
17.168,0
17.169,0
17.17,0
17.171,0
17.172,0
17.173,0
17.174,0
17.175,0
17.176,0
17.177,0
17.178,0
17.179,0
17.18,0
17.181,15888
17.182,0
17.183,0
17.184,0
17.185,0
17.186,0
17.187,0
17.188,0
17.189,0
17.19,0
17.191,0
17.192,0
17.193,0
17.194,0
17.195,0
17.196,0
17.197,0
17.198,15888
17.199,0
17.2,0
17.201,0
17.202,0
17.203,0
17.204,0
17.205,0
17.206,0
17.207,0
17.208,0
17.209,0
17.21,0
17.211,0
17.212,0
17.213,0
17.214,0
17.215,15888
17.216,0
17.217,0
17.218,0
17.219,0
17.22,0
17.221,0
17.222,0
17.223,0
17.224,0
17.225,0
17.226,0
17.227,0
17.228,0
17.229,0
17.23,0
17.231,0
17.232,0
17.233,15888
17.234,0
17.235,0
17.236,0
17.237,0
17.238,0
17.239,0
17.24,0
17.241,0
17.242,0
17.243,0
17.244,0
17.245,0
17.246,0
17.247,0
17.248,0
17.249,0
17.25,0
17.251,0
17.252,15888
17.253,0
17.254,0
17.255,0
17.256,0
17.257,0
17.258,0
17.259,0
17.26,0
17.261,0
17.262,0
17.263,0
17.264,0
17.265,0
17.266,0
17.267,0
17.268,0
17.269,15888
17.27,0
17.271,0
17.272,0
17.273,0
17.274,0
17.275,0
17.276,0
17.277,0
17.278,0
17.279,0
17.28,0
17.281,0
17.282,0
17.283,0
17.284,0
17.285,0
17.286,0
17.287,15888
17.288,0
17.289,0
17.29,0
17.291,0
17.292,0
17.293,0
17.294,0
17.295,0
17.296,0
17.297,0
17.298,0
17.299,0
17.3,0
17.301,0
17.302,0
17.303,0
17.304,0
17.305,15888
17.306,0
17.307,0
17.308,0
17.309,0
17.31,0
17.311,0
17.312,0
17.313,0
17.314,0
17.315,0
17.316,0
17.317,0
17.318,0
17.319,0
17.32,0
17.321,0
17.322,0
17.323,0
17.324,15888
17.325,0
17.326,0
17.327,0
17.328,0
17.329,0
17.33,0
17.331,0
17.332,0
17.333,0
17.334,0
17.335,0
17.336,0
17.337,0
17.338,0
17.339,0
17.34,0
17.341,0
17.342,0
17.343,15888
17.344,0
17.345,0
17.346,0
17.347,0
17.348,0
17.349,0
17.35,0
17.351,0
17.352,0
17.353,0
17.354,0
17.355,0
17.356,0
17.357,0
17.358,0
17.359,15888
17.36,0
17.361,0
17.362,0
17.363,0
17.364,0
17.365,0
17.366,0
17.367,0
17.368,0
17.369,0
17.37,0
17.371,0
17.372,0
17.373,0
17.374,0
17.375,0
17.376,0
17.377,0
17.378,15888
17.379,0
17.38,0
17.381,0
17.382,0
17.383,0
17.384,0
17.385,0
17.386,0
17.387,0
17.388,0
17.389,0
17.39,0
17.391,0
17.392,0
17.393,0
17.394,0
17.395,0
17.396,0
17.397,15888
17.398,0
17.399,0
17.4,0
17.401,0
17.402,0
17.403,0
17.404,0
17.405,0
17.406,0
17.407,0
17.408,0
17.409,0
17.41,0
17.411,0
17.412,0
17.413,0
17.414,0
17.415,15888
17.416,0
17.417,0
17.418,0
17.419,0
17.42,0
17.421,0
17.422,0
17.423,0
17.424,0
17.425,0
17.426,0
17.427,0
17.428,0
17.429,0
17.43,0
17.431,0
17.432,0
17.433,15888
17.434,0
17.435,0
17.436,0
17.437,0
17.438,0
17.439,0
17.44,0
17.441,0
17.442,0
17.443,0
17.444,0
17.445,0
17.446,0
17.447,0
17.448,0
17.449,0
17.45,0
17.451,0
17.452,15888
17.453,0
17.454,0
17.455,0
17.456,0
17.457,0
17.458,0
17.459,0
17.46,0
17.461,0
17.462,0
17.463,0
17.464,0
17.465,0
17.466,0
17.467,0
17.468,0
17.469,15888
17.47,0
17.471,0
17.472,0
17.473,0
17.474,0
17.475,0
17.476,0
17.477,0
17.478,0
17.479,0
17.48,0
17.481,0
17.482,0
17.483,0
17.484,0
17.485,0
17.486,15888
17.487,0
17.488,0
17.489,0
17.49,0
17.491,0
17.492,0
17.493,0
17.494,0
17.495,0
17.496,0
17.497,0
17.498,0
17.499,0
17.5,0
17.501,0
17.502,0
17.503,0
17.504,0
17.505,0
17.506,15888
17.507,0
17.508,0
17.509,0
17.51,0
17.511,0
17.512,0
17.513,0
17.514,0
17.515,0
17.516,0
17.517,0
17.518,0
17.519,0
17.52,0
17.521,0
17.522,0
17.523,15888
17.524,0
17.525,0
17.526,0
17.527,0
17.528,0
17.529,0
17.53,0
17.531,0
17.532,0
17.533,0
17.534,0
17.535,0
17.536,0
17.537,0
17.538,0
17.539,0
17.54,0
17.541,0
17.542,0
17.543,15888
17.544,0
17.545,0
17.546,0
17.547,0
17.548,0
17.549,0
17.55,0
17.551,0
17.552,0
17.553,0
17.554,0
17.555,0
17.556,0
17.557,0
17.558,0
17.559,15888
17.56,0
17.561,0
17.562,0
17.563,0
17.564,0
17.565,0
17.566,0
17.567,0
17.568,0
17.569,0
17.57,0
17.571,0
17.572,0
17.573,0
17.574,0
17.575,15888
17.576,0
17.577,0
17.578,0
17.579,0
17.58,0
17.581,0
17.582,0
17.583,0
17.584,0
17.585,0
17.586,0
17.587,0
17.588,0
17.589,0
17.59,0
17.591,0
17.592,0
17.593,0
17.594,15888
17.595,0
17.596,0
17.597,0
17.598,0
17.599,0
17.6,0
17.601,0
17.602,0
17.603,0
17.604,0
17.605,0
17.606,0
17.607,0
17.608,0
17.609,0
17.61,0
17.611,0
17.612,0
17.613,15888
17.614,0
17.615,0
17.616,0
17.617,0
17.618,0
17.619,0
17.62,0
17.621,0
17.622,0
17.623,0
17.624,0
17.625,0
17.626,0
17.627,0
17.628,0
17.629,0
17.63,0
17.631,0
17.632,0
17.633,15888
17.634,0
17.635,0
17.636,0
17.637,0
17.638,0
17.639,0
17.64,0
17.641,0
17.642,0
17.643,0
17.644,0
17.645,0
17.646,0
17.647,0
17.648,0
17.649,0
17.65,15888
17.651,0
17.652,0
17.653,0
17.654,0
17.655,0
17.656,0
17.657,0
17.658,0
17.659,0
17.66,0
17.661,0
17.662,0
17.663,0
17.664,0
17.665,0
17.666,0
17.667,0
17.668,15888
17.669,0
17.67,0
17.671,0
17.672,0
17.673,0
17.674,0
17.675,0
17.676,0
17.677,0
17.678,0
17.679,0
17.68,0
17.681,0
17.682,0
17.683,0
17.684,0
17.685,0
17.686,0
17.687,0
17.688,15888
17.689,0
17.69,0
17.691,0
17.692,0
17.693,0
17.694,0
17.695,0
17.696,0
17.697,0
17.698,0
17.699,0
17.7,0
17.701,0
17.702,0
17.703,0
17.704,15888
17.705,0
17.706,0
17.707,0
17.708,0
17.709,0
17.71,0
17.711,0
17.712,0
17.713,0
17.714,0
17.715,0
17.716,0
17.717,0
17.718,0
17.719,0
17.72,0
17.721,15888
17.722,0
17.723,0
17.724,0
17.725,0
17.726,0
17.727,0
17.728,0
17.729,0
17.73,0
17.731,0
17.732,0
17.733,0
17.734,0
17.735,0
17.736,0
17.737,0
17.738,0
17.739,0
17.74,0
17.741,15888
17.742,0
17.743,0
17.744,0
17.745,0
17.746,0
17.747,0
17.748,0
17.749,0
17.75,0
17.751,0
17.752,0
17.753,0
17.754,0
17.755,0
17.756,0
17.757,0
17.758,15888
17.759,0
17.76,0
17.761,0
17.762,0
17.763,0
17.764,0
17.765,0
17.766,0
17.767,0
17.768,0
17.769,0
17.77,0
17.771,0
17.772,0
17.773,0
17.774,0
17.775,0
17.776,15888
17.777,0
17.778,0
17.779,0
17.78,0
17.781,0
17.782,0
17.783,0
17.784,0
17.785,0
17.786,0
17.787,0
17.788,0
17.789,0
17.79,0
17.791,0
17.792,0
17.793,0
17.794,15888
17.795,0
17.796,0
17.797,0
17.798,0
17.799,0
17.8,0
17.801,0
17.802,0
17.803,0
17.804,0
17.805,0
17.806,0
17.807,0
17.808,0
17.809,0
17.81,0
17.811,0
17.812,15888
17.813,0
17.814,0
17.815,0
17.816,0
17.817,0
17.818,0
17.819,0
17.82,0
17.821,0
17.822,0
17.823,0
17.824,0
17.825,0
17.826,0
17.827,0
17.828,0
17.829,0
17.83,15888
17.831,0
17.832,0
17.833,0
17.834,0
17.835,0
17.836,0
17.837,0
17.838,0
17.839,0
17.84,0
17.841,0
17.842,0
17.843,0
17.844,0
17.845,0
17.846,0
17.847,15888
17.848,0
17.849,0
17.85,0
17.851,0
17.852,0
17.853,0
17.854,0
17.855,0
17.856,0
17.857,0
17.858,0
17.859,0
17.86,0
17.861,0
17.862,0
17.863,0
17.864,15888
17.865,0
17.866,0
17.867,0
17.868,0
17.869,0
17.87,0
17.871,0
17.872,0
17.873,0
17.874,0
17.875,0
17.876,0
17.877,0
17.878,0
17.879,0
17.88,0
17.881,0
17.882,0
17.883,15888
17.884,0
17.885,0
17.886,0
17.887,0
17.888,0
17.889,0
17.89,0
17.891,0
17.892,0
17.893,0
17.894,0
17.895,0
17.896,0
17.897,0
17.898,0
17.899,0
17.9,0
17.901,15888
17.902,0
17.903,0
17.904,0
17.905,0
17.906,0
17.907,0
17.908,0
17.909,0
17.91,0
17.911,0
17.912,0
17.913,0
17.914,0
17.915,0
17.916,0
17.917,0
17.918,0
17.919,0
17.92,15888
17.921,0
17.922,0
17.923,0
17.924,0
17.925,0
17.926,0
17.927,0
17.928,0
17.929,0
17.93,0
17.931,0
17.932,0
17.933,0
17.934,0
17.935,0
17.936,0
17.937,15888
17.938,0
17.939,0
17.94,0
17.941,0
17.942,0
17.943,0
17.944,0
17.945,0
17.946,0
17.947,0
17.948,0
17.949,0
17.95,0
17.951,0
17.952,0
17.953,0
17.954,0
17.955,0
17.956,15888
17.957,0
17.958,0
17.959,0
17.96,0
17.961,0
17.962,0
17.963,0
17.964,0
17.965,0
17.966,0
17.967,0
17.968,0
17.969,0
17.97,0
17.971,0
17.972,0
17.973,0
17.974,0
17.975,15888
17.976,0
17.977,0
17.978,0
17.979,0
17.98,0
17.981,0
17.982,0
17.983,0
17.984,0
17.985,0
17.986,0
17.987,0
17.988,0
17.989,0
17.99,0
17.991,0
17.992,15888
17.993,0
17.994,0
17.995,0
17.996,0
17.997,0
17.998,0
17.999,0
18,0
18.001,0
18.002,0
18.003,0
18.004,0
18.005,0
18.006,0
18.007,0
18.008,0
18.009,0
18.01,15888
18.011,0
18.012,0
18.013,0
18.014,0
18.015,0
18.016,0
18.017,0
18.018,0
18.019,0
18.02,0
18.021,0
18.022,0
18.023,0
18.024,0
18.025,0
18.026,0
18.027,0
18.028,15888
18.029,0
18.03,0
18.031,0
18.032,0
18.033,0
18.034,0
18.035,0
18.036,0
18.037,0
18.038,0
18.039,0
18.04,0
18.041,0
18.042,0
18.043,0
18.044,0
18.045,0
18.046,15888
18.047,0
18.048,0
18.049,0
18.05,0
18.051,0
18.052,0
18.053,0
18.054,0
18.055,0
18.056,0
18.057,0
18.058,0
18.059,0
18.06,0
18.061,0
18.062,0
18.063,0
18.064,15888
18.065,0
18.066,0
18.067,0
18.068,0
18.069,0
18.07,0
18.071,0
18.072,0
18.073,0
18.074,0
18.075,0
18.076,0
18.077,0
18.078,0
18.079,0
18.08,0
18.081,0
18.082,15888
18.083,0
18.084,0
18.085,0
18.086,0
18.087,0
18.088,0
18.089,0
18.09,0
18.091,0
18.092,0
18.093,0
18.094,0
18.095,0
18.096,0
18.097,0
18.098,0
18.099,0
18.1,15888
18.101,0
18.102,0
18.103,0
18.104,0
18.105,0
18.106,0
18.107,0
18.108,0
18.109,0
18.11,0
18.111,0
18.112,0
18.113,0
18.114,0
18.115,0
18.116,0
18.117,0
18.118,0
18.119,15888
18.12,0
18.121,0
18.122,0
18.123,0
18.124,0
18.125,0
18.126,0
18.127,0
18.128,0
18.129,0
18.13,0
18.131,0
18.132,0
18.133,0
18.134,0
18.135,0
18.136,0
18.137,0
18.138,15888
18.139,0
18.14,0
18.141,0
18.142,0
18.143,0
18.144,0
18.145,0
18.146,0
18.147,0
18.148,0
18.149,0
18.15,0
18.151,0
18.152,0
18.153,0
18.154,15888
18.155,0
18.156,0
18.157,0
18.158,0
18.159,0
18.16,0
18.161,0
18.162,0
18.163,0
18.164,512
18.165,0
18.166,0
18.167,0
18.168,0
18.169,0
18.17,0
18.171,0
18.172,16064
18.173,0
18.174,0
18.175,0
18.176,0
18.177,0
18.178,0
18.179,0
18.18,0
18.181,0
18.182,0
18.183,0
18.184,0
18.185,0
18.186,0
18.187,0
18.188,0
18.189,0
18.19,0
18.191,0
18.192,16064
18.193,0
18.194,0
18.195,0
18.196,0
18.197,0
18.198,0
18.199,0
18.2,0
18.201,0
18.202,0
18.203,0
18.204,0
18.205,0
18.206,0
18.207,0
18.208,0
18.209,16064
18.21,0
18.211,0
18.212,0
18.213,0
18.214,0
18.215,0
18.216,0
18.217,0
18.218,0
18.219,0
18.22,0
18.221,0
18.222,0
18.223,0
18.224,0
18.225,0
18.226,16064
18.227,0
18.228,0
18.229,0
18.23,0
18.231,0
18.232,0
18.233,0
18.234,0
18.235,0
18.236,0
18.237,0
18.238,0
18.239,0
18.24,0
18.241,0
18.242,0
18.243,0
18.244,0
18.245,16064
18.246,0
18.247,0
18.248,0
18.249,0
18.25,0
18.251,0
18.252,0
18.253,0
18.254,0
18.255,0
18.256,0
18.257,0
18.258,0
18.259,0
18.26,0
18.261,0
18.262,0
18.263,0
18.264,0
18.265,16064
18.266,0
18.267,0
18.268,0
18.269,0
18.27,0
18.271,0
18.272,0
18.273,0
18.274,0
18.275,0
18.276,0
18.277,0
18.278,0
